"Key","Title","Description","Municipality","DetailRegionCode"
"BU06420406","Klarinetsingel en omgeving","Buurt 'Klarinetsingel en omgeving' (BU06420406) is een buurt in wijk 'Wijk 04 Heer Oudelands Ambacht' in de gemeente 'Zwijndrecht'.","GM0642","BU06420406"
"BU06420407","Sonate en omgeving","Buurt 'Sonate en omgeving' (BU06420407) is een buurt in wijk 'Wijk 04 Heer Oudelands Ambacht' in de gemeente 'Zwijndrecht'.","GM0642","BU06420407"
"BU06420408","De As","Buurt 'De As' (BU06420408) is een buurt in wijk 'Wijk 04 Heer Oudelands Ambacht' in de gemeente 'Zwijndrecht'.","GM0642","BU06420408"
"BU06420409","Park Molenvliet","Buurt 'Park Molenvliet' (BU06420409) is een buurt in wijk 'Wijk 04 Heer Oudelands Ambacht' in de gemeente 'Zwijndrecht'.","GM0642","BU06420409"
"BU06420410","Industriegebied Molenvliet","Buurt 'Industriegebied Molenvliet' (BU06420410) is een buurt in wijk 'Wijk 04 Heer Oudelands Ambacht' in de gemeente 'Zwijndrecht'.","GM0642","BU06420410"
"WK064205  ","Wijk 05 Kort Ambacht","Wijk 'Wijk 05 Kort Ambacht' (WK064205) is een wijk in de gemeente 'Zwijndrecht'.","GM0642","WK064205"
"BU06420501","Noordzijde De Hoge Devel","Buurt 'Noordzijde De Hoge Devel' (BU06420501) is een buurt in wijk 'Wijk 05 Kort Ambacht' in de gemeente 'Zwijndrecht'.","GM0642","BU06420501"
"BU06420502","Develsteincollege","Buurt 'Develsteincollege' (BU06420502) is een buurt in wijk 'Wijk 05 Kort Ambacht' in de gemeente 'Zwijndrecht'.","GM0642","BU06420502"
"BU06420503","Swinhove - De Lus","Buurt 'Swinhove - De Lus' (BU06420503) is een buurt in wijk 'Wijk 05 Kort Ambacht' in de gemeente 'Zwijndrecht'.","GM0642","BU06420503"
"BU06420504","Koloniënbuurt","Buurt 'Koloniënbuurt' (BU06420504) is een buurt in wijk 'Wijk 05 Kort Ambacht' in de gemeente 'Zwijndrecht'.","GM0642","BU06420504"
"BU06420505","Meerdervoort","Buurt 'Meerdervoort' (BU06420505) is een buurt in wijk 'Wijk 05 Kort Ambacht' in de gemeente 'Zwijndrecht'.","GM0642","BU06420505"
"BU06420506","Dichtersbuurt-Midden","Buurt 'Dichtersbuurt-Midden' (BU06420506) is een buurt in wijk 'Wijk 05 Kort Ambacht' in de gemeente 'Zwijndrecht'.","GM0642","BU06420506"
"BU06420507","Dichtersbuurt-West","Buurt 'Dichtersbuurt-West' (BU06420507) is een buurt in wijk 'Wijk 05 Kort Ambacht' in de gemeente 'Zwijndrecht'.","GM0642","BU06420507"
"BU06420508","Verzetsheldenbuurt","Buurt 'Verzetsheldenbuurt' (BU06420508) is een buurt in wijk 'Wijk 05 Kort Ambacht' in de gemeente 'Zwijndrecht'.","GM0642","BU06420508"
"BU06420509","Kapiteinflats","Buurt 'Kapiteinflats' (BU06420509) is een buurt in wijk 'Wijk 05 Kort Ambacht' in de gemeente 'Zwijndrecht'.","GM0642","BU06420509"
"BU06420510","Zeeheldenbuurt","Buurt 'Zeeheldenbuurt' (BU06420510) is een buurt in wijk 'Wijk 05 Kort Ambacht' in de gemeente 'Zwijndrecht'.","GM0642","BU06420510"
"BU06420511","Bloemenbuurt M(adelief) - Z(onnenbloem)","Buurt 'Bloemenbuurt M(adelief) - Z(onnenbloem)' (BU06420511) is een buurt in wijk 'Wijk 05 Kort Ambacht' in de gemeente 'Zwijndrecht'.","GM0642","BU06420511"
"BU06420512","Bloemenbuurt D(ahlia) - G(eranium)","Buurt 'Bloemenbuurt D(ahlia) - G(eranium)' (BU06420512) is een buurt in wijk 'Wijk 05 Kort Ambacht' in de gemeente 'Zwijndrecht'.","GM0642","BU06420512"
"BU06420513","Bloemenbuurt B(egonia) - C(rocus)","Buurt 'Bloemenbuurt B(egonia) - C(rocus)' (BU06420513) is een buurt in wijk 'Wijk 05 Kort Ambacht' in de gemeente 'Zwijndrecht'.","GM0642","BU06420513"
"BU06420514","Bloemenbuurt H(yacinth) - L(Obelia)","Buurt 'Bloemenbuurt H(yacinth) - L(Obelia)' (BU06420514) is een buurt in wijk 'Wijk 05 Kort Ambacht' in de gemeente 'Zwijndrecht'.","GM0642","BU06420514"
"BU06420515","Bloemenbuurt A(kelei)","Buurt 'Bloemenbuurt A(kelei)' (BU06420515) is een buurt in wijk 'Wijk 05 Kort Ambacht' in de gemeente 'Zwijndrecht'.","GM0642","BU06420515"
"WK064206  ","Wijk 06 Nederhoven","Wijk 'Wijk 06 Nederhoven' (WK064206) is een wijk in de gemeente 'Zwijndrecht'.","GM0642","WK064206"
"BU06420601","IJsvogelplein","Buurt 'IJsvogelplein' (BU06420601) is een buurt in wijk 'Wijk 06 Nederhoven' in de gemeente 'Zwijndrecht'.","GM0642","BU06420601"
"BU06420602","Vogelbuurt-Oost","Buurt 'Vogelbuurt-Oost' (BU06420602) is een buurt in wijk 'Wijk 06 Nederhoven' in de gemeente 'Zwijndrecht'.","GM0642","BU06420602"
"BU06420603","Ooievaar- en Vinkplein","Buurt 'Ooievaar- en Vinkplein' (BU06420603) is een buurt in wijk 'Wijk 06 Nederhoven' in de gemeente 'Zwijndrecht'.","GM0642","BU06420603"
"BU06420604","Vogelbuurt-West","Buurt 'Vogelbuurt-West' (BU06420604) is een buurt in wijk 'Wijk 06 Nederhoven' in de gemeente 'Zwijndrecht'.","GM0642","BU06420604"
"BU06420605","Leeuwerik- en Fazantplein","Buurt 'Leeuwerik- en Fazantplein' (BU06420605) is een buurt in wijk 'Wijk 06 Nederhoven' in de gemeente 'Zwijndrecht'.","GM0642","BU06420605"
"BU06420606","Moermond-Zuid","Buurt 'Moermond-Zuid' (BU06420606) is een buurt in wijk 'Wijk 06 Nederhoven' in de gemeente 'Zwijndrecht'.","GM0642","BU06420606"
"BU06420607","Boshuizen - Rechteren","Buurt 'Boshuizen - Rechteren' (BU06420607) is een buurt in wijk 'Wijk 06 Nederhoven' in de gemeente 'Zwijndrecht'.","GM0642","BU06420607"
"BU06420608","Assumburg - Lunenburg","Buurt 'Assumburg - Lunenburg' (BU06420608) is een buurt in wijk 'Wijk 06 Nederhoven' in de gemeente 'Zwijndrecht'.","GM0642","BU06420608"
"BU06420609","Hilverbeek en omgeving","Buurt 'Hilverbeek en omgeving' (BU06420609) is een buurt in wijk 'Wijk 06 Nederhoven' in de gemeente 'Zwijndrecht'.","GM0642","BU06420609"
"BU06420610","Develzijde Nederhoven","Buurt 'Develzijde Nederhoven' (BU06420610) is een buurt in wijk 'Wijk 06 Nederhoven' in de gemeente 'Zwijndrecht'.","GM0642","BU06420610"
"WK064207  ","Wijk 07 Verspreide bebouwing","Wijk 'Wijk 07 Verspreide bebouwing' (WK064207) is een wijk in de gemeente 'Zwijndrecht'.","GM0642","WK064207"
"BU06420701","Industriegebied Groote Lindt","Buurt 'Industriegebied Groote Lindt' (BU06420701) is een buurt in wijk 'Wijk 07 Verspreide bebouwing' in de gemeente 'Zwijndrecht'.","GM0642","BU06420701"
"BU06420702","De Geer-Oost","Buurt 'De Geer-Oost' (BU06420702) is een buurt in wijk 'Wijk 07 Verspreide bebouwing' in de gemeente 'Zwijndrecht'.","GM0642","BU06420702"
"BU06420703","De Geer-West","Buurt 'De Geer-West' (BU06420703) is een buurt in wijk 'Wijk 07 Verspreide bebouwing' in de gemeente 'Zwijndrecht'.","GM0642","BU06420703"
"BU06420704","Achterlindtsestraat","Buurt 'Achterlindtsestraat' (BU06420704) is een buurt in wijk 'Wijk 07 Verspreide bebouwing' in de gemeente 'Zwijndrecht'.","GM0642","BU06420704"
"BU06420705","Kijfhoek","Buurt 'Kijfhoek' (BU06420705) is een buurt in wijk 'Wijk 07 Verspreide bebouwing' in de gemeente 'Zwijndrecht'.","GM0642","BU06420705"
"BU06420706","Emplacement ""Kijfhoek""","Buurt 'Emplacement ""Kijfhoek""' (BU06420706) is een buurt in wijk 'Wijk 07 Verspreide bebouwing' in de gemeente 'Zwijndrecht'.","GM0642","BU06420706"
"BU06420707","Groenesteeg - Langeweg","Buurt 'Groenesteeg - Langeweg' (BU06420707) is een buurt in wijk 'Wijk 07 Verspreide bebouwing' in de gemeente 'Zwijndrecht'.","GM0642","BU06420707"
"BU06420708","Bakestein","Buurt 'Bakestein' (BU06420708) is een buurt in wijk 'Wijk 07 Verspreide bebouwing' in de gemeente 'Zwijndrecht'.","GM0642","BU06420708"
"WK064208  ","Wijk 08 Bebouwde kom Heerjansdam","Wijk 'Wijk 08 Bebouwde kom Heerjansdam' (WK064208) is een wijk in de gemeente 'Zwijndrecht'.","GM0642","WK064208"
"BU06420801","Molenweg-West","Buurt 'Molenweg-West' (BU06420801) is een buurt in wijk 'Wijk 08 Bebouwde kom Heerjansdam' in de gemeente 'Zwijndrecht'.","GM0642","BU06420801"
"BU06420802","Dorp-Noordoost","Buurt 'Dorp-Noordoost' (BU06420802) is een buurt in wijk 'Wijk 08 Bebouwde kom Heerjansdam' in de gemeente 'Zwijndrecht'.","GM0642","BU06420802"
"BU06420803","Dorp-Zuidoost","Buurt 'Dorp-Zuidoost' (BU06420803) is een buurt in wijk 'Wijk 08 Bebouwde kom Heerjansdam' in de gemeente 'Zwijndrecht'.","GM0642","BU06420803"
"BU06420804","Dorp-Zuid","Buurt 'Dorp-Zuid' (BU06420804) is een buurt in wijk 'Wijk 08 Bebouwde kom Heerjansdam' in de gemeente 'Zwijndrecht'.","GM0642","BU06420804"
"BU06420805","Bedrijventerrein Gors-Noord","Buurt 'Bedrijventerrein Gors-Noord' (BU06420805) is een buurt in wijk 'Wijk 08 Bebouwde kom Heerjansdam' in de gemeente 'Zwijndrecht'.","GM0642","BU06420805"
"WK064209  ","Wijk 09 Landelijk gebied Heerjansdam","Wijk 'Wijk 09 Landelijk gebied Heerjansdam' (WK064209) is een wijk in de gemeente 'Zwijndrecht'.","GM0642","WK064209"
"BU06420901","Emplacement Kijfhoek en Langeweg","Buurt 'Emplacement Kijfhoek en Langeweg' (BU06420901) is een buurt in wijk 'Wijk 09 Landelijk gebied Heerjansdam' in de gemeente 'Zwijndrecht'.","GM0642","BU06420901"
"BU06420902","Sportcomplex ""De Molenwei""","Buurt 'Sportcomplex ""De Molenwei""' (BU06420902) is een buurt in wijk 'Wijk 09 Landelijk gebied Heerjansdam' in de gemeente 'Zwijndrecht'.","GM0642","BU06420902"
"BU06420903","Polder Heerjansdam","Buurt 'Polder Heerjansdam' (BU06420903) is een buurt in wijk 'Wijk 09 Landelijk gebied Heerjansdam' in de gemeente 'Zwijndrecht'.","GM0642","BU06420903"
"BU06420904","Kleine Lindt Polder","Buurt 'Kleine Lindt Polder' (BU06420904) is een buurt in wijk 'Wijk 09 Landelijk gebied Heerjansdam' in de gemeente 'Zwijndrecht'.","GM0642","BU06420904"
"BU06420905","Hooge Nespolder","Buurt 'Hooge Nespolder' (BU06420905) is een buurt in wijk 'Wijk 09 Landelijk gebied Heerjansdam' in de gemeente 'Zwijndrecht'.","GM0642","BU06420905"
"BU06420906","Het Buitenland en omgeving","Buurt 'Het Buitenland en omgeving' (BU06420906) is een buurt in wijk 'Wijk 09 Landelijk gebied Heerjansdam' in de gemeente 'Zwijndrecht'.","GM0642","BU06420906"
"BU06420907","Bedrijventerrein Gors-Zuid","Buurt 'Bedrijventerrein Gors-Zuid' (BU06420907) is een buurt in wijk 'Wijk 09 Landelijk gebied Heerjansdam' in de gemeente 'Zwijndrecht'.","GM0642","BU06420907"
"GM0193    ","Zwolle","Gemeente 'Zwolle' (GM0193)","GM0193","GM0193"
"WK019310  ","Wijk 10 Binnenstad","Wijk 'Wijk 10 Binnenstad' (WK019310) is een wijk in de gemeente 'Zwolle'.","GM0193","WK019310"
"BU01931000","Binnenstad-Zuid","Buurt 'Binnenstad-Zuid' (BU01931000) is een buurt in wijk 'Wijk 10 Binnenstad' in de gemeente 'Zwolle'.","GM0193","BU01931000"
"BU01931010","Binnenstad-Noord","Buurt 'Binnenstad-Noord' (BU01931010) is een buurt in wijk 'Wijk 10 Binnenstad' in de gemeente 'Zwolle'.","GM0193","BU01931010"
"BU01931020","Noordereiland","Buurt 'Noordereiland' (BU01931020) is een buurt in wijk 'Wijk 10 Binnenstad' in de gemeente 'Zwolle'.","GM0193","BU01931020"
"WK019311  ","Wijk 11 Diezerpoort","Wijk 'Wijk 11 Diezerpoort' (WK019311) is een wijk in de gemeente 'Zwolle'.","GM0193","WK019311"
"BU01931100","Het Noorden","Buurt 'Het Noorden' (BU01931100) is een buurt in wijk 'Wijk 11 Diezerpoort' in de gemeente 'Zwolle'.","GM0193","BU01931100"
"BU01931110","Schildersbuurt","Buurt 'Schildersbuurt' (BU01931110) is een buurt in wijk 'Wijk 11 Diezerpoort' in de gemeente 'Zwolle'.","GM0193","BU01931110"
"BU01931120","Bollebieste","Buurt 'Bollebieste' (BU01931120) is een buurt in wijk 'Wijk 11 Diezerpoort' in de gemeente 'Zwolle'.","GM0193","BU01931120"
"BU01931130","Dieze-Centrum","Buurt 'Dieze-Centrum' (BU01931130) is een buurt in wijk 'Wijk 11 Diezerpoort' in de gemeente 'Zwolle'.","GM0193","BU01931130"
"BU01931140","Bagijneweide","Buurt 'Bagijneweide' (BU01931140) is een buurt in wijk 'Wijk 11 Diezerpoort' in de gemeente 'Zwolle'.","GM0193","BU01931140"
"BU01931150","Hogenkamp","Buurt 'Hogenkamp' (BU01931150) is een buurt in wijk 'Wijk 11 Diezerpoort' in de gemeente 'Zwolle'.","GM0193","BU01931150"
"BU01931160","Indischebuurt","Buurt 'Indischebuurt' (BU01931160) is een buurt in wijk 'Wijk 11 Diezerpoort' in de gemeente 'Zwolle'.","GM0193","BU01931160"
"BU01931170","Meppelerstraatweg-Zuid","Buurt 'Meppelerstraatweg-Zuid' (BU01931170) is een buurt in wijk 'Wijk 11 Diezerpoort' in de gemeente 'Zwolle'.","GM0193","BU01931170"
"BU01931180","Bedrijventerrein Floresstraat","Buurt 'Bedrijventerrein Floresstraat' (BU01931180) is een buurt in wijk 'Wijk 11 Diezerpoort' in de gemeente 'Zwolle'.","GM0193","BU01931180"
"WK019312  ","Wijk 12 Wipstrik","Wijk 'Wijk 12 Wipstrik' (WK019312) is een wijk in de gemeente 'Zwolle'.","GM0193","WK019312"
"BU01931200","Wipstrik-Noord","Buurt 'Wipstrik-Noord' (BU01931200) is een buurt in wijk 'Wijk 12 Wipstrik' in de gemeente 'Zwolle'.","GM0193","BU01931200"
"BU01931210","Wipstrik-Zuid","Buurt 'Wipstrik-Zuid' (BU01931210) is een buurt in wijk 'Wijk 12 Wipstrik' in de gemeente 'Zwolle'.","GM0193","BU01931210"
"WK019313  ","Wijk 13 Assendorp","Wijk 'Wijk 13 Assendorp' (WK019313) is een wijk in de gemeente 'Zwolle'.","GM0193","WK019313"
"BU01931300","Stationsbuurt","Buurt 'Stationsbuurt' (BU01931300) is een buurt in wijk 'Wijk 13 Assendorp' in de gemeente 'Zwolle'.","GM0193","BU01931300"
"BU01931310","Oud-Assendorp","Buurt 'Oud-Assendorp' (BU01931310) is een buurt in wijk 'Wijk 13 Assendorp' in de gemeente 'Zwolle'.","GM0193","BU01931310"
"BU01931320","Nieuw-Assendorp","Buurt 'Nieuw-Assendorp' (BU01931320) is een buurt in wijk 'Wijk 13 Assendorp' in de gemeente 'Zwolle'.","GM0193","BU01931320"
"BU01931330","Wezenlanden","Buurt 'Wezenlanden' (BU01931330) is een buurt in wijk 'Wijk 13 Assendorp' in de gemeente 'Zwolle'.","GM0193","BU01931330"
"BU01931340","Pierik","Buurt 'Pierik' (BU01931340) is een buurt in wijk 'Wijk 13 Assendorp' in de gemeente 'Zwolle'.","GM0193","BU01931340"
"BU01931350","Bedrijventerrein Marslanden-Noord","Buurt 'Bedrijventerrein Marslanden-Noord' (BU01931350) is een buurt in wijk 'Wijk 13 Assendorp' in de gemeente 'Zwolle'.","GM0193","BU01931350"
"BU01931360","Hanzeland","Buurt 'Hanzeland' (BU01931360) is een buurt in wijk 'Wijk 13 Assendorp' in de gemeente 'Zwolle'.","GM0193","BU01931360"
"WK019314  ","Wijk 14 Kamperpoort-Veerallee","Wijk 'Wijk 14 Kamperpoort-Veerallee' (WK019314) is een wijk in de gemeente 'Zwolle'.","GM0193","WK019314"
"BU01931400","Kamperpoort","Buurt 'Kamperpoort' (BU01931400) is een buurt in wijk 'Wijk 14 Kamperpoort-Veerallee' in de gemeente 'Zwolle'.","GM0193","BU01931400"
"BU01931410","Veerallee","Buurt 'Veerallee' (BU01931410) is een buurt in wijk 'Wijk 14 Kamperpoort-Veerallee' in de gemeente 'Zwolle'.","GM0193","BU01931410"
"WK019320  ","Wijk 20 Poort van Zwolle","Wijk 'Wijk 20 Poort van Zwolle' (WK019320) is een wijk in de gemeente 'Zwolle'.","GM0193","WK019320"
"BU01932000","Bedrijventerrein Voorst-A","Buurt 'Bedrijventerrein Voorst-A' (BU01932000) is een buurt in wijk 'Wijk 20 Poort van Zwolle' in de gemeente 'Zwolle'.","GM0193","BU01932000"
"BU01932010","Bedrijventerrein Voorst-B","Buurt 'Bedrijventerrein Voorst-B' (BU01932010) is een buurt in wijk 'Wijk 20 Poort van Zwolle' in de gemeente 'Zwolle'.","GM0193","BU01932010"
"BU01932020","Spoolde","Buurt 'Spoolde' (BU01932020) is een buurt in wijk 'Wijk 20 Poort van Zwolle' in de gemeente 'Zwolle'.","GM0193","BU01932020"
"WK019321  ","Wijk 21 Westenholte","Wijk 'Wijk 21 Westenholte' (WK019321) is een wijk in de gemeente 'Zwolle'.","GM0193","WK019321"
"BU01932100","Oud-Westenholte","Buurt 'Oud-Westenholte' (BU01932100) is een buurt in wijk 'Wijk 21 Westenholte' in de gemeente 'Zwolle'.","GM0193","BU01932100"
"BU01932110","Westenholte-Stins","Buurt 'Westenholte-Stins' (BU01932110) is een buurt in wijk 'Wijk 21 Westenholte' in de gemeente 'Zwolle'.","GM0193","BU01932110"
"BU01932120","Vreugderijk","Buurt 'Vreugderijk' (BU01932120) is een buurt in wijk 'Wijk 21 Westenholte' in de gemeente 'Zwolle'.","GM0193","BU01932120"
"BU01932130","Bedrijventerrein Voorst-C","Buurt 'Bedrijventerrein Voorst-C' (BU01932130) is een buurt in wijk 'Wijk 21 Westenholte' in de gemeente 'Zwolle'.","GM0193","BU01932130"
"BU01932140","Bedrijventerrein Voorst-D","Buurt 'Bedrijventerrein Voorst-D' (BU01932140) is een buurt in wijk 'Wijk 21 Westenholte' in de gemeente 'Zwolle'.","GM0193","BU01932140"
"WK019322  ","Wijk 22 Stadshagen","Wijk 'Wijk 22 Stadshagen' (WK019322) is een wijk in de gemeente 'Zwolle'.","GM0193","WK019322"
"BU01932200","Frankhuis","Buurt 'Frankhuis' (BU01932200) is een buurt in wijk 'Wijk 22 Stadshagen' in de gemeente 'Zwolle'.","GM0193","BU01932200"
"BU01932210","Mastenbroek","Buurt 'Mastenbroek' (BU01932210) is een buurt in wijk 'Wijk 22 Stadshagen' in de gemeente 'Zwolle'.","GM0193","BU01932210"
"BU01932220","Schoonhorst","Buurt 'Schoonhorst' (BU01932220) is een buurt in wijk 'Wijk 22 Stadshagen' in de gemeente 'Zwolle'.","GM0193","BU01932220"
"BU01932230","Werkeren","Buurt 'Werkeren' (BU01932230) is een buurt in wijk 'Wijk 22 Stadshagen' in de gemeente 'Zwolle'.","GM0193","BU01932230"
"BU01932240","Milligen","Buurt 'Milligen' (BU01932240) is een buurt in wijk 'Wijk 22 Stadshagen' in de gemeente 'Zwolle'.","GM0193","BU01932240"
"BU01932250","Tippe bij de IJssel","Buurt 'Tippe bij de IJssel' (BU01932250) is een buurt in wijk 'Wijk 22 Stadshagen' in de gemeente 'Zwolle'.","GM0193","BU01932250"
"BU01932260","Breecamp","Buurt 'Breecamp' (BU01932260) is een buurt in wijk 'Wijk 22 Stadshagen' in de gemeente 'Zwolle'.","GM0193","BU01932260"
"BU01932270","Breezicht","Buurt 'Breezicht' (BU01932270) is een buurt in wijk 'Wijk 22 Stadshagen' in de gemeente 'Zwolle'.","GM0193","BU01932270"
"BU01932280","Stadsbroek","Buurt 'Stadsbroek' (BU01932280) is een buurt in wijk 'Wijk 22 Stadshagen' in de gemeente 'Zwolle'.","GM0193","BU01932280"
"WK019330  ","Wijk 30 Holtenbroek","Wijk 'Wijk 30 Holtenbroek' (WK019330) is een wijk in de gemeente 'Zwolle'.","GM0193","WK019330"
"BU01933000","Holtenbroek IV","Buurt 'Holtenbroek IV' (BU01933000) is een buurt in wijk 'Wijk 30 Holtenbroek' in de gemeente 'Zwolle'.","GM0193","BU01933000"
"BU01933010","Holtenbroek I","Buurt 'Holtenbroek I' (BU01933010) is een buurt in wijk 'Wijk 30 Holtenbroek' in de gemeente 'Zwolle'.","GM0193","BU01933010"
"BU01933020","Holtenbroek II","Buurt 'Holtenbroek II' (BU01933020) is een buurt in wijk 'Wijk 30 Holtenbroek' in de gemeente 'Zwolle'.","GM0193","BU01933020"
"BU01933030","Holtenbroek III","Buurt 'Holtenbroek III' (BU01933030) is een buurt in wijk 'Wijk 30 Holtenbroek' in de gemeente 'Zwolle'.","GM0193","BU01933030"
"WK019331  ","Wijk 31 Aa-landen","Wijk 'Wijk 31 Aa-landen' (WK019331) is een wijk in de gemeente 'Zwolle'.","GM0193","WK019331"
"BU01933100","Aa-landen-Zuid","Buurt 'Aa-landen-Zuid' (BU01933100) is een buurt in wijk 'Wijk 31 Aa-landen' in de gemeente 'Zwolle'.","GM0193","BU01933100"
"BU01933110","Aa-landen-Midden","Buurt 'Aa-landen-Midden' (BU01933110) is een buurt in wijk 'Wijk 31 Aa-landen' in de gemeente 'Zwolle'.","GM0193","BU01933110"
"BU01933120","Aa-landen-Noord","Buurt 'Aa-landen-Noord' (BU01933120) is een buurt in wijk 'Wijk 31 Aa-landen' in de gemeente 'Zwolle'.","GM0193","BU01933120"
"BU01933130","Aa-landen-Oost","Buurt 'Aa-landen-Oost' (BU01933130) is een buurt in wijk 'Wijk 31 Aa-landen' in de gemeente 'Zwolle'.","GM0193","BU01933130"
"WK019332  ","Wijk 32 Vechtlanden","Wijk 'Wijk 32 Vechtlanden' (WK019332) is een wijk in de gemeente 'Zwolle'.","GM0193","WK019332"
"BU01933200","Brinkhoek","Buurt 'Brinkhoek' (BU01933200) is een buurt in wijk 'Wijk 32 Vechtlanden' in de gemeente 'Zwolle'.","GM0193","BU01933200"
"BU01933210","Langenholte","Buurt 'Langenholte' (BU01933210) is een buurt in wijk 'Wijk 32 Vechtlanden' in de gemeente 'Zwolle'.","GM0193","BU01933210"
"BU01933220","Haerst","Buurt 'Haerst' (BU01933220) is een buurt in wijk 'Wijk 32 Vechtlanden' in de gemeente 'Zwolle'.","GM0193","BU01933220"
"WK019340  ","Wijk 40 Berkum","Wijk 'Wijk 40 Berkum' (WK019340) is een wijk in de gemeente 'Zwolle'.","GM0193","WK019340"
"BU01934000","Berkum","Buurt 'Berkum' (BU01934000) is een buurt in wijk 'Wijk 40 Berkum' in de gemeente 'Zwolle'.","GM0193","BU01934000"
"BU01934010","Bedrijventerrein de Vrolijkheid","Buurt 'Bedrijventerrein de Vrolijkheid' (BU01934010) is een buurt in wijk 'Wijk 40 Berkum' in de gemeente 'Zwolle'.","GM0193","BU01934010"
"BU01934020","Veldhoek","Buurt 'Veldhoek' (BU01934020) is een buurt in wijk 'Wijk 40 Berkum' in de gemeente 'Zwolle'.","GM0193","BU01934020"
"BU01934030","Kantorenterrein Oosterenk","Buurt 'Kantorenterrein Oosterenk' (BU01934030) is een buurt in wijk 'Wijk 40 Berkum' in de gemeente 'Zwolle'.","GM0193","BU01934030"
"BU01934040","Bedrijventerrein Hessenpoort","Buurt 'Bedrijventerrein Hessenpoort' (BU01934040) is een buurt in wijk 'Wijk 40 Berkum' in de gemeente 'Zwolle'.","GM0193","BU01934040"
"BU01934050","Tolhuislanden","Buurt 'Tolhuislanden' (BU01934050) is een buurt in wijk 'Wijk 40 Berkum' in de gemeente 'Zwolle'.","GM0193","BU01934050"
"WK019341  ","Wijk 41 Marsweteringlanden","Wijk 'Wijk 41 Marsweteringlanden' (WK019341) is een wijk in de gemeente 'Zwolle'.","GM0193","WK019341"
"BU01934100","Herfte","Buurt 'Herfte' (BU01934100) is een buurt in wijk 'Wijk 41 Marsweteringlanden' in de gemeente 'Zwolle'.","GM0193","BU01934100"
"BU01934110","Bedrijventerrein Marslanden-Zuid","Buurt 'Bedrijventerrein Marslanden-Zuid' (BU01934110) is een buurt in wijk 'Wijk 41 Marsweteringlanden' in de gemeente 'Zwolle'.","GM0193","BU01934110"
